Ряд скользящих средних,Разница между исходным рядом и рядом скользящих средних,Сезонный фактор
528003765886.4000,363035723814.70000,-1831962160.25664
604865857407.0430,67515266475.45730,1197964330.26429
644329192593.2290,-344300558177.42900,1335828382.99124
672064543012.2430,162496686866.55700,-8835465962.70805
662323866863.4430,14959939488.45730,1411013878.87219
676177641258.4710,-229801567525.87100,7530996327.72118
677057995702.0290,205723447420.97100,-808374796.88421
611066201340.0570,211788555319.44300,-1831962160.25664
645541376555.8140,123816168091.88600,1197964330.26429
599742164438.1860,-293551048917.48600,1335828382.99124
548502027003.1000,-175883357658.10000,-8835465962.70805
443003804759.4140,475606228102.78600,1411013878.87219
429801891519.6710,-304020302610.47100,7530996327.72118
445601454704.5290,78499026372.87140,-808374796.88421
411470641955.0140,-327103441001.31400,-1831962160.25664
366090832962.9860,310853319006.51400,1197964330.26429
410861416179.3000,5926641635.40002,1335828382.99124
415618746146.3000,-281915766047.90000,-8835465962.70805
509636327064.3290,91315042853.67140,1411013878.87219
454385111476.2430,-15209440052.84280,7530996327.72118
422328050343.2710,135073740503.12900,-808374796.88421
413973404850.6710,328516862529.22900,-1831962160.25664
344558921423.7000,-54373278570.80000,1197964330.26429
295616422519.9710,-103227792636.07100,1335828382.99124
330441091789.1860,-255220630138.98600,-8835465962.70805
239683794890.1000,-124633808960.90000,1411013878.87219
280966122509.9710,-184387943412.67100,7530996327.72118
270633951970.5570,530540523760.34300,-808374796.88421
385510507762.2860,-278321318675.98600,-1831962160.25664
414760656356.8430,164401279835.15700,1197964330.26429
533509286189.4430,-413445850081.44300,1335828382.99124
461750149343.6860,417606202848.61400,-8835465962.70805
460775021195.3290,-140973995104.22900,1411013878.87219
448915839698.7140,478902748226.78600,7530996327.72118
563665630259.4710,-264805112448.87100,-808374796.88421
494674620530.8000,-394311328483.00000,-1831962160.25664
512812091692.5430,-16664425976.84290,1197964330.26429
502708263869.6000,420603706163.70000,1335828382.99124
493376812465.7570,-96957528374.15720,-8835465962.70805
582223206173.2860,-135459881949.98600,1411013878.87219
637979792432.4000,219112000732.50000,7530996327.72118
547153928372.5570,-313613570388.85700,-808374796.88421
515251220558.3860,207036827442.11400,-1831962160.25664
569927368170.1290,316516401359.37100,1197964330.26429
449209880400.4430,-161678958786.04300,1335828382.99124
444355023020.7000,-271254693628.30000,-8835465962.70805
369973290346.3710,459523067159.12900,1411013878.87219
338178679079.6430,-326109300302.54300,7530996327.72118
378433908825.5290,-178877552500.02900,-808374796.88421
469269346942.1570,-267653427661.95700,-1831962160.25664
371956601950.8140,291924888711.58600,1197964330.26429
397332604119.9290,171984925715.67100,1335828382.99124
382056117508.1290,426892278700.67200,-8835465962.70805
379103344681.0290,-230796202114.92900,1411013878.87219
406532124922.1430,-216830730961.24300,7530996327.72118
389213535030.4710,-296592584987.57100,-808374796.88421
282138128693.8430,-101191619203.34300,-1831962160.25664
358123764873.9290,497759187476.27100,1197964330.26429
395472332355.9710,52615068237.92860,1335828382.99124
427006780486.7290,-367586228634.32900,-8835465962.70805
452310990510.8430,227895605315.85700,1411013878.87219
440759036279.1280,10382330056.07150,7530996327.72118
453985925034.4710,-140623838076.27100,-808374796.88421
486110304940.7430,-128034325281.44300,-1831962160.25664
444301610189.0430,330717662539.15700,1197964330.26429
509467524658.2570,31208097223.04280,1335828382.99124
489011859739.6280,-204720648543.32800,-8835465962.70805
503842784915.3430,-116297052350.54300,1411013878.87219
442650406933.4570,464652360686.24300,7530996327.72118
428182466755.7290,-258010034227.92900,-808374796.88421
499354106738.1710,-37461650848.87150,-1831962160.25664
490823792018.7000,-144151165163.70000,1197964330.26429
459931624559.4140,-20531583922.21440,1335828382.99124
496506548312.8140,285986142760.58600,-8835465962.70805
538616596665.4140,-210783067136.91400,1411013878.87219
539296248131.7860,151761347272.91400,7530996327.72118
499056686215.4000,-72859787413.80000,-808374796.88421
517346377712.3860,239316416645.11400,-1831962160.25664
505459288924.6710,-154029101805.07100,1197964330.26429
519656896158.3290,-361933788935.82900,1335828382.99124
476116988601.1860,434403542951.11400,-8835465962.70805
460279354326.4570,-215655446311.95700,1411013878.87219
539180438619.4430,251260407420.85700,7530996327.72118
607686817124.9710,-486269271223.37100,-808374796.88421
578544516498.6860,67254837935.71440,-1831962160.25664
672580681857.2860,231157095313.21400,1197964330.26429
625543510289.6570,11724246471.54280,1335828382.99124
687644196557.0860,18880230611.21440,-8835465962.70805
601998181118.0430,300878884406.65700,1411013878.87219
605732383256.1720,-144551738189.27100,7530996327.72118
645060792160.8140,-88938442387.21440,-808374796.88421
653938807642.7570,-607661561281.65700,-1831962160.25664
620349080883.8710,309528111253.52900,1197964330.26429
685275802815.8860,227290816277.81400,1335828382.99124
611019372976.7000,157651162565.20000,-8835465962.70805
680750665083.7710,-13001686871.27140,1411013878.87219
624413368827.8000,291254329763.20000,7530996327.72118
560198713865.0570,-523871372965.75700,-808374796.88421
454590215002.3570,79806076108.24290,-1831962160.25664
448273798683.9570,87242319661.64280,1197964330.26429
387602118026.6860,75461916327.81430,1335828382.99124
392800318509.9710,-363389275006.97100,-8835465962.70805
336011390643.4000,287522673340.30000,1411013878.87219
311135368993.5140,179830564996.58600,7530996327.72118
247130896168.7430,-174416151886.44300,-808374796.88421
308365198897.8140,-171491402853.21400,-1831962160.25664
329215607675.3140,32168359121.08570,1197964330.26429
388036644289.9430,-373003919708.84300,1335828382.99124
468526842657.3860,-10475680050.88570,-8835465962.70805
572228987501.4000,197257937924.80000,1411013878.87219
601022301039.8570,301690889252.64300,7530996327.72118
654266901139.3280,-18120768284.92850,-808374796.88421
716343154354.6860,146445655598.01400,-1831962160.25664
616191198712.1860,-53254037146.58570,1197964330.26429
594353401644.5290,-206608476367.12900,1335828382.99124
564288033914.3430,328296901199.65700,-8835465962.70805
473669805678.4570,-405246569749.75700,1411013878.87219
429824066849.8710,320024543969.02900,7530996327.72118
407011679479.4710,18676879263.62850,-808374796.88421
330434990466.5710,-101973778165.07100,-1831962160.25664
437183092465.9140,-181166102700.41400,1197964330.26429
343940780863.1570,-115882567178.55700,1335828382.99124
285906740403.7710,70641371619.92860,-8835465962.70805
356492924416.3570,459167025507.74300,1411013878.87219
437431104947.9430,-340278675348.34300,7530996327.72118
418656787202.1290,-399206511674.72900,-808374796.88421
369300266691.6570,353264233697.94300,-1831962160.25664
340484395041.4290,482099858445.17100,1197964330.26429
337631591379.2140,-240993601915.31400,1335828382.99124
425780020241.6860,-414727551791.28600,-8835465962.70805
341281125647.3710,272667722725.12900,1411013878.87219
309126563281.5710,-231943759317.47100,7530996327.72118
422569923961.0860,213919353603.61400,-808374796.88421
428864779795.8000,-297792541566.40000,-1831962160.25664
454444191727.3430,143058125198.65700,1197964330.26429
470599418451.8430,420142095768.65700,1335828382.99124
380032248281.6710,-324915788988.27100,-8835465962.70805
442524832354.9430,350479899538.35700,1411013878.87219
454160053032.6430,-263890661997.04300,7530996327.72118
433139310977.4000,-430620224603.90000,-808374796.88421
495352187983.0000,73168138759.30000,-1831962160.25664
453186325148.7860,225762536521.11400,1197964330.26429
549853642811.6720,193742677022.12900,1335828382.99124
570851769763.8860,-80245171431.28580,-8835465962.70805
529554488086.9290,-31710796033.12870,1411013878.87219
471436296979.1710,395504317696.62900,7530996327.72118
476575157039.9860,-327069182000.98600,-808374796.88421
495045637266.3290,-215606282262.72900,-1831962160.25664
552450189838.3430,-280328665922.74300,1197964330.26429
463426710806.9570,316141629452.54300,1335828382.99124
494623504657.3710,125276455259.62900,-8835465962.70805
489128658102.6570,410546901955.24300,1411013878.87219
574182681951.4000,-330406420495.30000,7530996327.72118
521880994875.2140,-153997462883.31400,-808374796.88421
440737911962.9860,-199762482842.38600,-1831962160.25664
349994917187.4430,517504773669.35700,1197964330.26429
370141766833.1710,43314763893.02860,1335828382.99124
341429393829.9860,-289531014298.58600,-8835465962.70805
434599447544.4710,-170124850915.37100,1411013878.87219
400249840671.3140,-15445631695.11430,7530996327.72118
464821509453.9570,-297924588484.35700,-808374796.88421
570876501317.8570,322289303804.14300,-1831962160.25664
666942805699.2430,-39890362954.54300,1197964330.26429
743956996397.5140,121501215807.18600,1335828382.99124
836013176322.7140,-41729853744.01420,-8835465962.70805
819306854500.7290,117631872798.07200,1411013878.87219
732891354439.2430,191012189424.85700,7530996327.72118
692981093996.5140,118309086449.48600,-808374796.88421
582916183634.7710,193305368733.32900,-1831962160.25664
564085323051.2860,-541941380736.98600,1197964330.26429
511691245216.7000,74395143888.90000,1335828382.99124
412554193389.8710,-388725243343.37100,-8835465962.70805
360459777347.8290,444662925866.57100,1411013878.87219
369113542587.0710,188031456434.92900,7530996327.72118
410243344556.5570,-292912526898.35700,-808374796.88421
452852681369.7860,-41292041295.98570,-1831962160.25664
400619113400.4290,-317898814411.42900,1197964330.26429
330115283451.0290,543879719440.97100,1335828382.99124
378624834379.3290,-56530526640.22860,-8835465962.70805
443818102626.3430,-4330375197.44281,1411013878.87219
560470306027.9290,-496852116651.72900,7530996327.72118
490251518586.6140,-33353844430.31430,-808374796.88421
574079801236.1430,293833716566.75700,-1831962160.25664
518374638341.5430,380911084458.55700,1197964330.26429
624143352893.6570,-241679862090.85700,1335828382.99124
684208906618.1720,224683379667.62900,-8835465962.70805
651932405245.7430,-602380818079.04300,1411013878.87219
563667630964.6140,240331560276.38600,7530996327.72118
531893463586.1430,345463086641.75700,-808374796.88421
501732018607.9570,140245989587.94300,-1831962160.25664
587263228601.4140,-305830925769.21400,1197964330.26429
480762127879.0710,-320717808725.57100,1335828382.99124
482319757050.8430,215442414387.65700,-8835465962.70805
455371182151.4140,192898874969.48600,1411013878.87219
481508932479.0000,-423017446294.40000,7530996327.72118
527113057358.3710,361146897071.92900,-808374796.88421
562500553269.0570,-109162569369.15700,-1831962160.25664
544385123892.8570,-79988568767.55710,1197964330.26429
561366496840.3290,-82093303531.22860,1335828382.99124
550376135818.1570,395098506995.14300,-8835465962.70805
524102444829.5570,-2640393342.05719,1411013878.87219
539710017481.6860,-362348920664.78600,7530996327.72118
538573650130.0570,272753777145.04300,-808374796.88421
435804054406.1140,-166381907426.41400,-1831962160.25664
433388320572.1140,140261243118.08600,1197964330.26429
530753840070.2860,-59435218222.58570,1335828382.99124
542126740924.9860,-316039268179.28600,-8835465962.70805
518352809440.3860,-13800894790.88570,1411013878.87219
469133462400.2710,389786270903.82900,7530996327.72118
413758707941.0290,477179025316.97100,-808374796.88421
403033474076.9430,-300028847489.44300,-1831962160.25664
347786154801.4710,-118672020392.07200,1197964330.26429
259215107101.9000,-175519766468.90000,1335828382.99124
152439800761.0430,-1428965063.94284,-8835465962.70805
140264623908.7860,-22443944187.58570,1411013878.87219
159670961845.9290,79251437561.17140,7530996327.72118
271946925339.7140,-128436336467.71400,-808374796.88421
341521279997.4860,-323742891375.78600,-1831962160.25664
418790154130.6430,-53831654161.24290,1197964330.26429
514705446807.9290,354921638281.57100,1335828382.99124
535948718321.6000,102082599979.90000,-8835465962.70805
584473646078.1000,74229152575.20000,1411013878.87219
620037735630.3290,290291712517.77100,7530996327.72118
594711696975.8570,-302498207508.15700,-808374796.88421
629998992209.4000,-272546109292.20000,-1831962160.25664
537900592428.6570,76006534406.34280,1197964330.26429
415254814661.2290,277089999846.97100,1335828382.99124
437610213456.6570,447432171479.64300,-8835465962.70805
420023230146.0430,-406009229957.94300,1411013878.87219
412194481138.6570,-360385477362.55700,7530996327.72118
365130557004.2860,83570724031.41430,-808374796.88421
369011105676.4710,-134667105933.57200,-1831962160.25664
412617934064.6710,146487949718.62900,1197964330.26429
466928333138.9140,-104030987571.31400,1335828382.99124
458413521697.2710,453792703944.32900,-8835465962.70805
505336564148.2430,-186074765242.74300,1411013878.87219
449088336796.3720,-17106539500.57150,7530996327.72118
498115107659.5860,-109017506715.38600,-808374796.88421
477863404692.7000,84941892206.99990,-1831962160.25664
478472748150.9710,-313104455830.77100,1197964330.26429
537465389329.0140,168619352281.08600,1335828382.99124
590431971626.8000,180012333246.60000,-8835465962.70805
614058455844.1000,-290531252730.70000,1411013878.87219
603143057795.4710,241787227746.62900,7530996327.72118
535587998290.7860,224275678737.91400,-808374796.88421
479812779021.5710,248377907399.22900,-1831962160.25664
558993632763.3710,-470033126783.57100,1197964330.26429
458010828681.9290,-224811503604.62900,1335828382.99124
423132125961.8860,-43114355972.98570,-8835465962.70805
377567969168.8290,500225210137.17100,1411013878.87219
456249671306.3000,-318199014334.30000,7530996327.72118
532000432638.0430,-16287674649.64280,-808374796.88421
494595394310.8570,-85353805441.45710,-1831962160.25664
432699560760.6140,207032860181.48600,1197964330.26429
525088585727.6430,238366068671.85700,1335828382.99124
539271071020.3140,-421088569321.71400,-8835465962.70805
580876822428.2290,-136354477973.92900,1411013878.87219
597885250539.8860,186888581201.31400,7530996327.72118
570947171417.9140,44042983619.18570,-808374796.88421
647470176906.7710,53011671818.02860,-1831962160.25664
611654812661.2570,147136605062.44300,1197964330.26429
531481547888.2860,43406552657.41420,1335828382.99124
492704337103.9430,161139203016.65700,-8835465962.70805
